,Time taken,End State Visited?,Number of states visited,Total Rewards
1,0.062290191650390625,False,16 / 16,0.25418658283290013
2,0.02843332290649414,False,16 / 16,0.38927175460019936
3,0.01695561408996582,False,16 / 16,0.46106155336938476
4,0.018949508666992188,False,16 / 16,0.49921359581707936
5,0.020943880081176758,False,16 / 16,0.5156367990853401
6,0.024443387985229492,False,16 / 16,0.522706449575491
7,0.024933815002441406,False,16 / 16,0.5257497022976614
8,0.01695418357849121,False,16 / 16,0.5273670115675845
9,0.011968135833740234,False,16 / 16,0.5282265160233015
10,0.02148580551147461,False,16 / 16,0.5285965045083368
11,0.014040946960449219,False,16 / 16,0.528793131558812
12,0.010970830917358398,False,16 / 16,0.5286641245509953
13,0.014960527420043945,False,16 / 16,0.5287326841642366
14,0.01994776725769043,False,16 / 16,0.5287621968296672
15,0.02393794059753418,False,16 / 16,0.5287778810700963
16,0.02245044708251953,False,16 / 16,0.5287862163185143
17,0.0219419002532959,False,16 / 16,0.5287906460112689
18,0.022936582565307617,False,16 / 16,0.5287921905496286
19,0.009974241256713867,False,16 / 16,0.528790939473557
20,0.010971546173095703,False,16 / 16,0.5287916043466755
21,0.013962268829345703,False,16 / 16,0.5287919576875103
22,0.013962745666503906,False,16 / 16,0.528792145467317
23,0.011968135833740234,False,16 / 16,0.5287922452612054
24,0.01595759391784668,False,16 / 16,0.528792298295769
25,0.012966156005859375,False,16 / 16,0.5287923264805109
26,0.014958858489990234,False,16 / 16,0.528792341459038
27,0.02130889892578125,False,16 / 16,0.5287923494192415
28,0.013962745666503906,False,16 / 16,0.5287923536496199
29,0.01695394515991211,False,16 / 16,0.5287923558978165
30,0.017931461334228516,False,16 / 16,0.5287923570926005
31,0.022939443588256836,False,16 / 16,0.5287923575091957
32,0.013966798782348633,False,16 / 16,0.5287923577305915
33,0.01646566390991211,False,16 / 16,0.5287923578258952
34,0.014960050582885742,False,16 / 16,0.5287923578765436
35,0.024932861328125,False,16 / 16,0.5287923578942035
36,0.013962030410766602,False,16 / 16,0.5287923579035888
37,0.01994943618774414,False,16 / 16,0.5287923579085764
38,0.014400243759155273,False,16 / 16,0.528792357911227
39,0.012952804565429688,False,16 / 16,0.5287923579126358
40,0.01595783233642578,False,16 / 16,0.5287923579133844
41,0.021940946578979492,False,16 / 16,0.5287923579137065
42,0.00701451301574707,False,16 / 16,0.5287923579134457
43,0.02124762535095215,False,16 / 16,0.5287923579135844
44,0.01595759391784668,False,16 / 16,0.528792357913658
45,0.02596426010131836,False,16 / 16,0.5287923579136788
46,0.013962984085083008,False,16 / 16,0.5287923579136898
47,0.023949861526489258,False,16 / 16,0.5287923579136947
48,0.012335777282714844,False,16 / 16,0.528792357913697
49,0.012965679168701172,False,16 / 16,0.5287923579136987
50,0.013962507247924805,False,16 / 16,0.5287923579136994
51,0.015957355499267578,False,16 / 16,0.5287923579136997
52,0.03714752197265625,False,16 / 16,0.5287923579136997
53,0.019965171813964844,False,16 / 16,0.5287923579136997
54,0.02293848991394043,False,16 / 16,0.5287923579136999
55,0.01595783233642578,False,16 / 16,0.5287923579136999
56,0.01695418357849121,False,16 / 16,0.5287923579136999
57,0.014968156814575195,False,16 / 16,0.5287923579136999
58,0.01608109474182129,False,16 / 16,0.5287923579136999
