,Time taken,End State Visited?,Number of states visited,Total Rewards
1,0.0029904842376708984,False,3 out of 16,-4.68559
2,0.002994537353515625,False,6 out of 16,-4.0951
3,0.0019948482513427734,False,7 out of 16,-6.5132155990000005
4,0.0009970664978027344,False,7 out of 16,-1.9
5,0.0019941329956054688,False,9 out of 16,-6.12579511
6,0.0009970664978027344,False,9 out of 16,-4.0951
7,0.0,False,9 out of 16,-2.71
8,0.0009953975677490234,False,9 out of 16,-1.9
9,0.0009963512420654297,False,9 out of 16,-3.439
10,0.013963460922241211,False,10 out of 16,-9.95825442082071
11,0.005980968475341797,False,10 out of 16,-9.015229097816393
12,0.011967182159423828,False,10 out of 16,-9.936373145588643
13,0.001992940902709961,False,10 out of 16,-5.6953279000000006
14,0.008980274200439453,False,10 out of 16,-9.880274848174384
15,0.000997304916381836,False,10 out of 16,-1.9
16,0.03891396522521973,False,10 out of 16,-9.999999975020046
17,0.005982398986816406,False,10 out of 16,-9.353891811077338
18,0.014959096908569336,False,10 out of 16,-9.985444216570697
19,0.010974645614624023,False,10 out of 16,-9.921448327887214
20,0.01946115493774414,False,10 out of 16,-9.999500200419474
21,0.006982326507568359,False,10 out of 16,-9.576088417247844
22,0.011967897415161133,False,10 out of 16,-9.966186080864777
23,0.03490805625915527,False,10 out of 16,-9.999999746337332
24,0.0059854984283447266,False,10 out of 16,-9.20233556923128
25,0.008963823318481445,False,10 out of 16,-9.852191170585659
26,0.001999378204345703,False,10 out of 16,-6.12579511
27,0.008977890014648438,False,10 out of 16,-9.817519963685998
28,0.019947290420532227,False,10 out of 16,-9.998566588802037
29,0.004986286163330078,False,10 out of 16,-9.353891811077338
30,0.0453946590423584,False,10 out of 16,-9.999999999700934
31,0.016954898834228516,False,10 out of 16,-9.99492471213944
32,0.02194070816040039,False,10 out of 16,-9.999885661887275
33,0.01746988296508789,False,10 out of 16,-9.99781525499472
34,0.004986763000488281,False,10 out of 16,-9.20233556923128
35,0.002992868423461914,False,10 out of 16,-7.712320754503902
36,0.01397252082824707,True,11 out of 16,9.921448327887214
37,0.002991914749145508,False,11 out of 16,-7.712320754503902
38,0.008976221084594727,False,11 out of 16,-9.880274848174384
39,0.004985332489013672,False,11 out of 16,-9.015229097816393
40,0.01746845245361328,False,11 out of 16,-9.996670103634687
41,0.02991962432861328,False,11 out of 16,-9.999960132765215
42,0.002992391586303711,False,11 out of 16,-7.175704635190002
43,0.02992415428161621,False,11 out of 16,-9.999907386128692
44,0.01419210433959961,False,11 out of 16,-9.990449950492037
45,0.01795196533203125,False,11 out of 16,-9.998566588802037
46,0.01595759391784668,False,11 out of 16,-9.997302783944097
47,0.006981372833251953,False,11 out of 16,-9.576088417247844
48,0.025449752807617188,False,11 out of 16,-9.998230356545724
49,0.004988670349121094,False,11 out of 16,-8.499053647030012
50,0.0029909610748291016,False,11 out of 16,-5.6953279000000006
51,0.0009968280792236328,False,11 out of 16,-3.439
52,0.019949674606323242,False,11 out of 16,-9.998230356545724
53,0.028446197509765625,False,11 out of 16,-9.999595162339775
54,0.0009965896606445312,False,11 out of 16,-4.68559
55,0.011966943740844727,False,11 out of 16,-9.966186080864777
56,0.0079803466796875,False,11 out of 16,-9.656631617970755
57,0.02393651008605957,False,11 out of 16,-9.998566588802037
58,0.002991914749145508,False,11 out of 16,-7.712320754503902
59,0.011490345001220703,False,11 out of 16,-9.936373145588643
60,0.005984067916870117,False,11 out of 16,-9.476652366972644
61,0.0009975433349609375,False,11 out of 16,-1.9
62,0.013962268829345703,False,11 out of 16,-9.903022627021251
63,0.009974241256713867,False,11 out of 16,-9.721871610556313
64,0.018466949462890625,False,11 out of 16,-9.98938883388004
65,0.0,False,11 out of 16,-1.9
66,0.016956806182861328,False,11 out of 16,-9.903022627021251
67,0.006980419158935547,False,11 out of 16,-9.476652366972644
68,0.023939847946166992,True,11 out of 16,9.999672081495218
69,0.024933576583862305,False,11 out of 16,-9.999825730661902
70,0.01097249984741211,False,11 out of 16,-9.948462247926802
71,0.0039904117584228516,False,11 out of 16,-8.14697981114816
72,0.014963150024414062,False,11 out of 16,-9.903022627021251
73,0.005501747131347656,False,11 out of 16,-8.14697981114816
74,0.021942615509033203,False,11 out of 16,-9.998838936929651
75,0.006980419158935547,False,11 out of 16,-9.476652366972644
76,0.003990650177001953,False,11 out of 16,-7.712320754503902
77,0.01495981216430664,False,11 out of 16,-9.966186080864777
78,0.000997781753540039,False,11 out of 16,-3.439
79,0.007975578308105469,False,11 out of 16,-9.817519963685998
80,0.012967348098754883,False,11 out of 16,-9.966186080864777
81,0.003989696502685547,False,11 out of 16,-8.499053647030012
82,0.006514310836791992,False,11 out of 16,-9.476652366972644
83,0.0009980201721191406,False,11 out of 16,-4.68559
84,0.024448156356811523,False,11 out of 16,-9.999734386011127
85,0.008977651596069336,False,11 out of 16,-9.817519963685998
86,0.020945072174072266,False,11 out of 16,-9.998230356545724
87,0.0009965896606445312,False,11 out of 16,-3.439
88,0.038256168365478516,False,11 out of 16,-9.999964119488695
89,0.023936033248901367,False,11 out of 16,-9.988209815422266
90,0.011967897415161133,False,11 out of 16,-9.353891811077338
91,0.006981849670410156,False,11 out of 16,-9.20233556923128
92,0.057360172271728516,False,11 out of 16,-9.999992612520913
93,0.01695561408996582,False,11 out of 16,-9.966186080864777
94,0.010229110717773438,False,11 out of 16,-9.353891811077338
95,0.004985332489013672,False,11 out of 16,-8.14697981114816
96,0.01396322250366211,False,11 out of 16,-9.97261072550047
97,0.008974552154541016,False,11 out of 16,-9.774716004550614
98,0.00698089599609375,False,11 out of 16,-9.656631617970755
99,0.009976625442504883,True,11 out of 16,9.721871610556313
100,0.0029926300048828125,False,11 out of 16,-5.6953279000000006
101,0.014960050582885742,False,11 out of 16,-9.988209815422266
102,0.02892303466796875,False,11 out of 16,-9.999950781191622
103,0.005985260009765625,False,11 out of 16,-9.20233556923128
104,0.02145862579345703,True,11 out of 16,9.998566588802037
105,0.014958858489990234,True,11 out of 16,9.966186080864777
106,0.009973764419555664,False,11 out of 16,-9.353891811077338
107,0.01895427703857422,False,11 out of 16,-9.983826907300774
108,0.030439138412475586,True,11 out of 16,9.999907386128692
109,0.02293872833251953,False,11 out of 16,-9.99492471213944
110,0.03244495391845703,False,11 out of 16,-9.999924982764242
111,0.03789663314819336,False,11 out of 16,-9.999950781191622
112,0.04140925407409668,False,11 out of 16,-9.99999401614194
113,0.01695418357849121,False,11 out of 16,-9.97261072550047
114,0.0019969940185546875,False,11 out of 16,-2.71
115,0.0139617919921875,False,11 out of 16,-9.852191170585659
116,0.014474868774414062,False,11 out of 16,-9.97261072550047
117,0.00997471809387207,False,11 out of 16,-9.852191170585659
118,0.030587196350097656,False,11 out of 16,-9.999760947410016
119,0.01995062828063965,False,11 out of 16,-9.966186080864777
120,0.0009968280792236328,False,11 out of 16,-3.439
121,0.015956878662109375,False,11 out of 16,-9.993734212517825
122,0.018950700759887695,False,11 out of 16,-9.966186080864777
123,0.01595783233642578,False,11 out of 16,-9.99492471213944
124,0.010971784591674805,True,11 out of 16,9.95825442082071
125,0.0019953250885009766,False,11 out of 16,-3.439
126,0.0029931068420410156,False,11 out of 16,-7.175704635190002
127,0.0029921531677246094,False,11 out of 16,-7.175704635190002
128,0.01196599006652832,False,11 out of 16,-9.936373145588643
129,0.020947933197021484,False,11 out of 16,-9.999382963480832
130,0.01695561408996582,False,11 out of 16,-9.996300115149651
131,0.007978439331054688,False,11 out of 16,-9.015229097816393
132,0.0179443359375,True,11 out of 16,9.99781525499472
133,0.0009980201721191406,False,11 out of 16,-3.439
134,0.004987478256225586,False,11 out of 16,-9.113706188034755
135,0.010485172271728516,False,11 out of 16,-9.903022627021251
136,0.0069811344146728516,True,11 out of 16,9.656631617970755
137,0.000997304916381836,False,11 out of 16,-3.439
138,0.015956401824951172,False,11 out of 16,-9.996670103634687
139,0.004984855651855469,False,11 out of 16,-9.20233556923128
140,0.01695871353149414,False,11 out of 16,-9.998230356545724
141,0.02094721794128418,True,11 out of 16,9.999595162339775
142,0.016954660415649414,False,11 out of 16,-9.998407320891152
143,0.00797891616821289,False,11 out of 16,-9.721871610556313
144,0.007978200912475586,False,11 out of 16,-9.817519963685998
145,0.04639244079589844,False,11 out of 16,-9.999999928358177
146,0.0019953250885009766,False,11 out of 16,-6.5132155990000005
147,0.001994609832763672,False,11 out of 16,-5.6953279000000006
148,0.038900136947631836,False,11 out of 16,-9.99999768173079
149,0.0009975433349609375,False,11 out of 16,-1.9
150,0.006983041763305664,False,11 out of 16,-9.353891811077338
151,0.0019948482513427734,False,11 out of 16,-6.5132155990000005
152,0.009974479675292969,False,11 out of 16,-9.852191170585659
153,0.007974863052368164,False,11 out of 16,-9.656631617970755
154,0.024129629135131836,False,11 out of 16,-9.996300115149651
155,0.001995086669921875,False,11 out of 16,-3.439
156,0.023935794830322266,False,11 out of 16,-9.999550180377527
157,0.005982398986816406,False,11 out of 16,-9.015229097816393
158,0.022464752197265625,False,11 out of 16,-9.98202989700086
159,0.006982088088989258,False,11 out of 16,-9.20233556923128
160,0.009973526000976562,False,11 out of 16,-9.903022627021251
161,0.000997781753540039,False,11 out of 16,-3.439
162,0.005984067916870117,True,11 out of 16,9.476652366972644
163,0.003988981246948242,False,11 out of 16,-7.712320754503902
164,0.04886913299560547,True,11 out of 16,9.99999999625065
165,0.002992868423461914,False,11 out of 16,-7.175704635190002
166,0.013963699340820312,False,11 out of 16,-9.986899794913628
167,0.004987001419067383,True,11 out of 16,9.20233556923128
168,0.022937536239624023,True,11 out of 16,9.999858841836142
169,0.017952442169189453,True,11 out of 16,9.966186080864777
170,0.0029914379119873047,False,11 out of 16,-4.68559
171,0.0009970664978027344,False,11 out of 16,-5.217031
172,0.007524967193603516,False,11 out of 16,-9.774716004550614
173,0.0059854984283447266,True,11 out of 16,9.353891811077338
174,0.019945144653320312,False,11 out of 16,-9.999153585021716
175,0.0069811344146728516,True,11 out of 16,9.721871610556313
176,0.006982326507568359,False,11 out of 16,-9.52898713027538
177,0.006986856460571289,False,11 out of 16,-9.576088417247844
178,0.009972333908081055,True,11 out of 16,9.936373145588643
179,0.013961553573608398,True,11 out of 16,9.98202989700086
180,0.034906864166259766,False,11 out of 16,-9.99999957042004
181,0.007027626037597656,False,11 out of 16,-8.90581010868488
182,0.012967824935913086,True,11 out of 16,9.95825442082071
183,0.009973526000976562,False,11 out of 16,-9.866972053527093
184,0.002991914749145508,True,11 out of 16,7.175704635190002
185,0.003989219665527344,False,11 out of 16,-8.499053647030012
