,Time taken,End State Visited?,Number of states visited,Total Rewards
1,0.19797778129577637,True,15 / 16,0.38742048900000015
2,0.2818143367767334,True,15 / 16,0.5225056607672993
3,0.05485248565673828,True,15 / 16,0.5942954595364845
4,0.04587674140930176,True,15 / 16,0.6324475019841793
5,0.0508725643157959,True,15 / 16,0.6527230615746247
6,0.06784582138061523,True,15 / 16,0.6634983252389306
7,0.03989267349243164,True,15 / 16,0.6692247421359526
8,0.05486106872558594,True,16 / 16,0.6722679948581232
9,0.048900604248046875,True,16 / 16,0.673885304128046
10,0.10072469711303711,True,16 / 16,0.6747448085837633
11,0.10077548027038574,True,16 / 16,0.6751147970687986
12,0.04188895225524902,True,16 / 16,0.6752740649796838
13,0.06087207794189453,True,16 / 16,0.6753587064775123
14,0.05488157272338867,True,16 / 16,0.6754036884397597
15,0.10671281814575195,True,16 / 16,0.675419372680189
16,0.04966568946838379,True,16 / 16,0.6754277079286071
17,0.07782506942749023,True,16 / 16,0.675431295979738
18,0.06183266639709473,True,16 / 16,0.6754328405180978
19,0.055852651596069336,True,16 / 16,0.6754336613491083
20,0.04587841033935547,True,16 / 16,0.6754331228018822
21,0.05687570571899414,True,16 / 16,0.6754334090079587
22,0.0169832706451416,True,16 / 16,0.6754331771810368
23,0.0668492317199707,True,16 / 16,0.6754333003833681
24,0.08178257942199707,True,16 / 16,0.6754332349085981
25,0.1326427459716797,True,16 / 16,0.6754332630933395
26,0.05186128616333008,True,16 / 16,0.6754332780718669
27,0.05485248565673828,True,16 / 16,0.6754332860320705
28,0.05585193634033203,True,16 / 16,0.6754332808093806
29,0.09872817993164062,True,16 / 16,0.6754332830575775
30,0.06784510612487793,True,16 / 16,0.6754332840253523
31,0.05288553237915039,True,16 / 16,0.6754332845396673
32,0.08577346801757812,True,16 / 16,0.6754332847610632
33,0.1371769905090332,True,16 / 16,0.675433284856367
34,0.05684804916381836,True,16 / 16,0.6754332849070155
35,0.03894639015197754,True,16 / 16,0.675433284933932
36,0.05783557891845703,True,16 / 16,0.6754332849482365
37,0.04853463172912598,True,16 / 16,0.6754332849558384
38,0.04091453552246094,True,16 / 16,0.6754332849598783
39,0.06536316871643066,True,16 / 16,0.6754332849620255
40,0.11423206329345703,True,16 / 16,0.6754332849631667
41,0.05184006690979004,True,16 / 16,0.6754332849637729
42,0.05085325241088867,True,16 / 16,0.6754332849640954
43,0.1047508716583252,True,16 / 16,0.6754332849642075
44,0.08078503608703613,True,16 / 16,0.6754332849642558
45,0.04988527297973633,True,16 / 16,0.6754332849642817
46,0.05385613441467285,True,16 / 16,0.6754332849642953
47,0.049869537353515625,True,16 / 16,0.6754332849643028
48,0.06682085990905762,True,16 / 16,0.6754332849643059
49,0.1376328468322754,True,16 / 16,0.6754332849643071
50,0.06183576583862305,True,16 / 16,0.6754332849643078
51,0.1216740608215332,True,16 / 16,0.675433284964308
52,0.04388308525085449,True,16 / 16,0.675433284964308
53,0.05236697196960449,True,16 / 16,0.675433284964308
54,0.05584883689880371,True,16 / 16,0.675433284964308
55,0.1271679401397705,True,16 / 16,0.675433284964308
56,0.29010534286499023,True,16 / 16,0.675433284964308
57,0.22320961952209473,True,16 / 16,0.675433284964308
58,0.04291224479675293,True,16 / 16,0.675433284964308
59,0.048423051834106445,True,16 / 16,0.675433284964308
60,0.0608673095703125,True,16 / 16,0.675433284964308
61,0.04587912559509277,True,16 / 16,0.675433284964308
62,0.04887199401855469,True,16 / 16,0.675433284964308
63,0.05387449264526367,True,16 / 16,0.675433284964308
64,0.05587935447692871,True,16 / 16,0.675433284964308
65,0.11569023132324219,True,16 / 16,0.675433284964308
66,0.0967404842376709,True,16 / 16,0.675433284964308
67,0.040868520736694336,True,16 / 16,0.675433284964308
68,0.05484819412231445,True,16 / 16,0.675433284964308
69,0.08976125717163086,True,16 / 16,0.675433284964308
70,0.08377647399902344,True,16 / 16,0.675433284964308
71,0.05684852600097656,True,16 / 16,0.675433284964308
72,0.043882131576538086,True,16 / 16,0.675433284964308
73,0.05385565757751465,True,16 / 16,0.675433284964308
74,0.0937652587890625,True,16 / 16,0.675433284964308
75,0.0996863842010498,True,16 / 16,0.675433284964308
76,0.05085349082946777,True,16 / 16,0.675433284964308
77,0.04487895965576172,True,16 / 16,0.675433284964308
78,0.03194594383239746,True,16 / 16,0.675433284964308
79,0.04373955726623535,True,16 / 16,0.675433284964308
80,0.04789423942565918,True,16 / 16,0.675433284964308
81,0.04475069046020508,True,16 / 16,0.675433284964308
82,0.04590559005737305,True,16 / 16,0.675433284964308
83,0.06282401084899902,True,16 / 16,0.675433284964308
84,0.07280659675598145,True,16 / 16,0.675433284964308
85,0.06283330917358398,True,16 / 16,0.675433284964308
86,0.09574246406555176,True,16 / 16,0.675433284964308
87,0.09973263740539551,True,16 / 16,0.675433284964308
88,0.0797877311706543,True,16 / 16,0.675433284964308
89,0.11968111991882324,True,16 / 16,0.675433284964308
90,0.05585169792175293,True,16 / 16,0.675433284964308
91,0.0608367919921875,True,16 / 16,0.675433284964308
92,0.07678437232971191,True,16 / 16,0.675433284964308
93,0.06183433532714844,True,16 / 16,0.675433284964308
94,0.06286025047302246,True,16 / 16,0.675433284964308
95,0.0518488883972168,True,16 / 16,0.675433284964308
96,0.06682157516479492,True,16 / 16,0.675433284964308
97,0.05285930633544922,True,16 / 16,0.675433284964308
98,0.07553362846374512,True,16 / 16,0.675433284964308
99,0.14934325218200684,True,16 / 16,0.675433284964308
100,0.10024261474609375,True,16 / 16,0.675433284964308
