,Time taken,End State Visited?,Number of states visited,Total Rewards
1,0.0019941329956054688,False,3 out of 16,-4.68559
2,0.0010197162628173828,False,4 out of 16,-1.9
3,0.0010142326354980469,False,4 out of 16,-1.9
4,0.0010097026824951172,False,5 out of 16,-3.439
5,0.011967897415161133,False,6 out of 16,-9.113706188034755
6,0.001995086669921875,False,7 out of 16,-3.439
7,0.013956546783447266,False,7 out of 16,-9.774716004550614
8,0.05186104774475098,False,7 out of 16,-9.99226445989855
9,0.01597428321838379,False,7 out of 16,-9.476652366972644
10,0.01694965362548828,False,7 out of 16,-9.721871610556313
11,0.02692890167236328,False,7 out of 16,-9.977814687655382
12,0.007978677749633789,False,7 out of 16,-8.499053647030012
13,0.011967182159423828,False,7 out of 16,-9.576088417247844
14,0.015956640243530273,False,7 out of 16,-9.576088417247844
15,0.0019943714141845703,False,7 out of 16,-1.9
16,0.0688161849975586,False,7 out of 16,-9.999924982764242
17,0.04088926315307617,False,7 out of 16,-9.998838936929651
18,0.00299072265625,False,7 out of 16,-4.68559
19,0.0069828033447265625,False,7 out of 16,-8.14697981114816
20,0.007979393005371094,False,7 out of 16,-8.784233454094311
21,0.02991962432861328,False,10 out of 16,-9.997003093271218
22,0.013962745666503906,False,10 out of 16,-9.880274848174384
23,0.04289102554321289,False,10 out of 16,-9.999059538913018
24,0.021942138671875,False,10 out of 16,-9.936373145588643
25,0.021940231323242188,False,10 out of 16,-9.936373145588643
26,0.06368827819824219,False,10 out of 16,-9.999997913557712
27,0.02393627166748047,False,10 out of 16,-9.817519963685998
28,0.004987239837646484,False,10 out of 16,-7.175704635190002
29,0.04887127876281738,False,10 out of 16,-9.999595162339775
30,0.0059773921966552734,False,10 out of 16,-8.14697981114816
31,0.0059854984283447266,False,10 out of 16,-7.175704635190002
32,0.004987239837646484,False,10 out of 16,-6.5132155990000005
33,0.006982088088989258,False,10 out of 16,-8.499053647030012
34,0.012966632843017578,False,10 out of 16,-9.576088417247844
35,0.01774740219116211,False,10 out of 16,-9.95825442082071
36,0.013962507247924805,False,10 out of 16,-9.774716004550614
37,0.03191494941711426,False,10 out of 16,-9.996670103634687
38,0.04687356948852539,False,11 out of 16,-9.999986099154768
39,0.030917644500732422,False,11 out of 16,-9.993734212517825
40,0.02792525291442871,False,11 out of 16,-9.99226445989855
41,0.0029909610748291016,False,11 out of 16,-4.68559
42,0.013962507247924805,False,11 out of 16,-8.14697981114816
43,0.061833858489990234,False,11 out of 16,-9.999939236039037
44,0.0069811344146728516,False,11 out of 16,-8.499053647030012
45,0.006980180740356445,False,11 out of 16,-7.175704635190002
46,0.012964963912963867,False,11 out of 16,-8.499053647030012
47,0.019947290420532227,False,11 out of 16,-9.880274848174384
