,Time taken,End State Visited?,Number of states visited,Total Rewards
1,0.8052918910980225,False,71 / 100,-0.00636268544113595
2,2.424021005630493,False,81 / 100,-0.006367607321974233
3,2.6916418075561523,False,87 / 100,-0.006367608960909547
4,1.4226500988006592,False,87 / 100,-0.006367608967067192
5,1.7844419479370117,False,89 / 100,-0.006367608967058232
6,0.08029794692993164,False,89 / 100,-0.006367608967064112
7,0.21335935592651367,False,89 / 100,-0.006367608967063641
8,0.027929306030273438,False,89 / 100,-0.006367608967064021
9,0.1143801212310791,False,89 / 100,-0.006367608967063992
10,0.12021136283874512,False,89 / 100,-0.00636760896706399
11,0.1251051425933838,False,89 / 100,-0.00636760896706399
12,0.20122575759887695,False,89 / 100,-0.00636760896706399
13,0.09675407409667969,False,89 / 100,-0.00636760896706399
14,0.12019586563110352,False,89 / 100,-0.00636760896706399
15,0.14665436744689941,False,89 / 100,-0.00636760896706399
16,0.1260082721710205,False,89 / 100,-0.00636760896706399
17,0.11124229431152344,False,89 / 100,-0.00636760896706399
18,0.11319899559020996,False,89 / 100,-0.00636760896706399
19,0.09924983978271484,False,89 / 100,-0.00636760896706399
20,0.11574459075927734,False,89 / 100,-0.00636760896706399
21,0.11122322082519531,False,89 / 100,-0.00636760896706399
22,0.13515591621398926,False,89 / 100,-0.00636760896706399
23,0.1301724910736084,False,89 / 100,-0.00636760896706399
24,0.11221718788146973,False,89 / 100,-0.00636760896706399
25,0.046877384185791016,False,89 / 100,-0.00636760896706399
26,0.09250760078430176,False,89 / 100,-0.00636760896706399
27,0.17644762992858887,False,89 / 100,-0.00636760896706399
28,0.10412073135375977,False,89 / 100,-0.00636760896706399
29,0.13215970993041992,False,89 / 100,-0.00636760896706399
30,0.12311244010925293,False,89 / 100,-0.00636760896706399
31,0.11022210121154785,False,89 / 100,-0.00636760896706399
32,0.12060189247131348,False,89 / 100,-0.00636760896706399
33,0.13101482391357422,False,89 / 100,-0.00636760896706399
34,0.015957355499267578,False,89 / 100,-0.00636760896706399
35,0.1396031379699707,False,89 / 100,-0.00636760896706399
36,0.13863682746887207,False,89 / 100,-0.00636760896706399
37,0.13315486907958984,False,89 / 100,-0.00636760896706399
38,0.11317300796508789,False,89 / 100,-0.00636760896706399
39,0.027436494827270508,False,89 / 100,-0.00636760896706399
40,0.2359025478363037,False,89 / 100,-0.00636760896706399
41,0.13409185409545898,False,89 / 100,-0.00636760896706399
42,0.14527606964111328,False,89 / 100,-0.00636760896706399
43,0.13408541679382324,False,89 / 100,-0.00636760896706399
44,0.17743444442749023,False,89 / 100,-0.00636760896706399
45,0.14322566986083984,False,89 / 100,-0.00636760896706399
46,0.1137998104095459,False,89 / 100,-0.00636760896706399
47,0.027926206588745117,False,89 / 100,-0.00636760896706399
48,0.1149756908416748,False,89 / 100,-0.00636760896706399
49,0.034424781799316406,False,89 / 100,-0.00636760896706399
50,0.041889190673828125,False,89 / 100,-0.00636760896706399
51,0.16437292098999023,False,89 / 100,-0.00636760896706399
52,0.1331782341003418,False,89 / 100,-0.00636760896706399
53,0.0563654899597168,False,89 / 100,-0.00636760896706399
54,0.055847883224487305,False,89 / 100,-0.00636760896706399
55,0.09030556678771973,False,89 / 100,-0.00636760896706399
56,0.13717246055603027,False,89 / 100,-0.00636760896706399
57,0.09625911712646484,False,89 / 100,-0.00636760896706399
58,0.11174583435058594,False,89 / 100,-0.00636760896706399
59,0.13515782356262207,False,89 / 100,-0.00636760896706399
60,0.09728717803955078,False,89 / 100,-0.00636760896706399
61,0.10523509979248047,False,89 / 100,-0.00636760896706399
62,0.11521053314208984,False,89 / 100,-0.00636760896706399
63,0.16559958457946777,False,89 / 100,-0.00636760896706399
64,0.0862891674041748,False,89 / 100,-0.00636760896706399
65,0.12916326522827148,False,89 / 100,-0.00636760896706399
66,0.10425734519958496,False,89 / 100,-0.00636760896706399
67,0.11008167266845703,False,89 / 100,-0.00636760896706399
68,0.11479306221008301,False,89 / 100,-0.00636760896706399
69,0.11124634742736816,False,89 / 100,-0.00636760896706399
70,0.10824894905090332,False,89 / 100,-0.00636760896706399
71,0.19850492477416992,False,89 / 100,-0.00636760896706399
72,0.1155080795288086,False,89 / 100,-0.00636760896706399
73,0.11123085021972656,False,89 / 100,-0.00636760896706399
74,0.09743714332580566,False,89 / 100,-0.00636760896706399
75,0.1032872200012207,False,89 / 100,-0.00636760896706399
76,0.11022782325744629,False,89 / 100,-0.00636760896706399
77,0.14667534828186035,False,89 / 100,-0.00636760896706399
78,0.17008519172668457,False,89 / 100,-0.00636760896706399
79,0.1596381664276123,False,89 / 100,-0.00636760896706399
80,0.10512781143188477,False,89 / 100,-0.00636760896706399
81,0.1745762825012207,False,89 / 100,-0.00636760896706399
82,0.04088854789733887,False,89 / 100,-0.00636760896706399
83,0.20052671432495117,False,89 / 100,-0.00636760896706399
84,0.023937702178955078,False,89 / 100,-0.00636760896706399
85,0.15157198905944824,False,89 / 100,-0.00636760896706399
86,0.11222052574157715,False,89 / 100,-0.00636760896706399
87,0.047391414642333984,False,89 / 100,-0.00636760896706399
88,0.17740464210510254,False,89 / 100,-0.00636760896706399
89,0.16741681098937988,False,89 / 100,-0.00636760896706399
90,0.16671061515808105,False,89 / 100,-0.00636760896706399
91,0.09127545356750488,False,89 / 100,-0.00636760896706399
92,0.14812326431274414,False,89 / 100,-0.00636760896706399
93,0.11121821403503418,False,89 / 100,-0.00636760896706399
94,0.12770748138427734,False,89 / 100,-0.00636760896706399
95,0.12518787384033203,False,89 / 100,-0.00636760896706399
96,0.1457655429840088,False,89 / 100,-0.00636760896706399
97,0.13367867469787598,False,89 / 100,-0.00636760896706399
98,0.10523605346679688,False,89 / 100,-0.00636760896706399
99,0.13706016540527344,False,89 / 100,-0.00636760896706399
100,0.13567781448364258,False,89 / 100,-0.00636760896706399
101,0.14812302589416504,False,89 / 100,-0.00636760896706399
102,0.11620855331420898,False,89 / 100,-0.00636760896706399
103,0.14165806770324707,False,89 / 100,-0.00636760896706399
104,0.10122513771057129,False,89 / 100,-0.00636760896706399
105,0.1201941967010498,False,89 / 100,-0.00636760896706399
106,0.13515663146972656,False,89 / 100,-0.00636760896706399
107,0.03542494773864746,False,89 / 100,-0.00636760896706399
108,0.11820197105407715,False,89 / 100,-0.00636760896706399
109,0.12318682670593262,False,89 / 100,-0.00636760896706399
110,0.12917256355285645,False,89 / 100,-0.00636760896706399
111,0.13069653511047363,False,89 / 100,-0.00636760896706399
112,0.17006468772888184,False,89 / 100,-0.00636760896706399
113,0.15961146354675293,False,89 / 100,-0.00636760896706399
114,0.057415008544921875,False,89 / 100,-0.00636760896706399
115,0.1271822452545166,False,89 / 100,-0.00636760896706399
116,0.11897563934326172,False,89 / 100,-0.00636760896706399
117,0.11819958686828613,False,89 / 100,-0.00636760896706399
118,0.12569522857666016,False,89 / 100,-0.00636760896706399
119,0.11620378494262695,False,89 / 100,-0.00636760896706399
120,0.11606144905090332,False,89 / 100,-0.00636760896706399
121,0.13316726684570312,False,89 / 100,-0.00636760896706399
122,0.17257380485534668,False,89 / 100,-0.00636760896706399
123,0.029926538467407227,False,89 / 100,-0.00636760896706399
124,0.1266922950744629,False,89 / 100,-0.00636760896706399
125,0.1333615779876709,False,89 / 100,-0.00636760896706399
126,0.11420726776123047,False,89 / 100,-0.00636760896706399
127,0.02593207359313965,False,89 / 100,-0.00636760896706399
128,0.11257719993591309,False,89 / 100,-0.00636760896706399
129,0.04188656806945801,False,89 / 100,-0.00636760896706399
130,0.11216330528259277,False,89 / 100,-0.00636760896706399
131,0.12086749076843262,False,89 / 100,-0.00636760896706399
132,0.13154053688049316,False,89 / 100,-0.00636760896706399
133,0.15241312980651855,False,89 / 100,-0.00636760896706399
134,0.15063905715942383,False,89 / 100,-0.00636760896706399
135,0.1142115592956543,False,89 / 100,-0.00636760896706399
136,0.1569828987121582,False,89 / 100,-0.00636760896706399
137,0.14699792861938477,False,89 / 100,-0.00636760896706399
138,0.11309647560119629,False,89 / 100,-0.00636760896706399
139,0.12307357788085938,False,89 / 100,-0.00636760896706399
140,0.1266312599182129,False,89 / 100,-0.00636760896706399
141,0.13702058792114258,False,89 / 100,-0.00636760896706399
142,0.12299132347106934,False,89 / 100,-0.00636760896706399
143,0.1428966522216797,False,89 / 100,-0.00636760896706399
144,0.10327959060668945,False,89 / 100,-0.00636760896706399
145,0.11080551147460938,False,89 / 100,-0.00636760896706399
146,0.10485506057739258,False,89 / 100,-0.00636760896706399
147,0.10894250869750977,False,89 / 100,-0.00636760896706399
148,0.12341499328613281,False,89 / 100,-0.00636760896706399
149,0.1546180248260498,False,89 / 100,-0.00636760896706399
150,0.15018081665039062,False,89 / 100,-0.00636760896706399
151,0.1221930980682373,False,89 / 100,-0.00636760896706399
152,0.11022472381591797,False,89 / 100,-0.00636760896706399
153,0.10424590110778809,False,89 / 100,-0.00636760896706399
154,0.09825491905212402,False,89 / 100,-0.00636760896706399
155,0.10823249816894531,False,89 / 100,-0.00636760896706399
156,0.11421060562133789,False,89 / 100,-0.00636760896706399
