,Time taken,End State Visited?,Number of states visited,Total Rewards
1,0.000997781753540039,False,1 out of 100,-1.0
2,0.0029935836791992188,False,4 out of 100,-3.439
3,0.005961894989013672,False,10 out of 100,-7.712320754503902
4,0.0,False,10 out of 100,-1.0
5,0.0,False,10 out of 100,-1.0
6,0.00498509407043457,False,10 out of 100,-6.12579511
7,0.0019965171813964844,False,10 out of 100,-4.0951
8,0.0059833526611328125,False,10 out of 100,-6.861894039100001
9,0.007980585098266602,False,10 out of 100,-8.90581010868488
10,0.0059833526611328125,False,10 out of 100,-7.712320754503902
11,0.007976770401000977,False,10 out of 100,-6.861894039100001
12,0.06382894515991211,False,10 out of 100,-9.999704873345696
13,0.017412185668945312,False,10 out of 100,-9.942735831029779
14,0.004986763000488281,False,10 out of 100,-7.941088679053512
15,0.0029916763305664062,False,10 out of 100,-6.12579511
16,0.005983591079711914,False,10 out of 100,-8.332281830033345
17,0.003988981246948242,False,10 out of 100,-6.861894039100001
18,0.011967897415161133,False,10 out of 100,-9.52898713027538
19,0.000997304916381836,False,10 out of 100,-2.71
20,0.020943641662597656,False,10 out of 100,-9.980033218889844
21,0.002992391586303711,False,10 out of 100,-6.12579511
22,0.03490734100341797,False,10 out of 100,-9.998955043236686
23,0.018949031829833984,False,10 out of 100,-9.975349652950424
24,0.0070078372955322266,False,10 out of 100,-8.90581010868488
25,0.0030188560485839844,False,10 out of 100,-6.12579511
26,0.0718073844909668,False,10 out of 100,-9.999760947410016
27,0.012964963912963867,False,10 out of 100,-8.784233454094311
28,0.004986763000488281,False,10 out of 100,-7.941088679053512
29,0.001994609832763672,False,10 out of 100,-2.71
30,0.034905433654785156,False,13 out of 100,-9.999734386011127
31,0.0,False,13 out of 100,-1.0
32,0.007978439331054688,False,13 out of 100,-9.113706188034755
33,0.018951416015625,False,13 out of 100,-9.9695674727783
34,0.010970592498779297,False,15 out of 100,-9.476652366972644
35,0.0029866695404052734,False,15 out of 100,-5.217031
36,0.06436443328857422,False,15 out of 100,-9.999999981789616
37,0.001995563507080078,False,15 out of 100,-2.71
38,0.052886247634887695,False,15 out of 100,-9.999999191669513
39,0.004220724105834961,False,15 out of 100,-7.458134171671002
40,0.010998964309692383,False,15 out of 100,-9.61847957552306
41,0.019947052001953125,False,15 out of 100,-9.953616023134122
42,0.02992105484008789,False,15 out of 100,-9.980033218889844
43,0.0109710693359375,False,15 out of 100,-9.418502629969604
44,0.001995086669921875,False,15 out of 100,-5.217031
45,0.010971784591674805,False,15 out of 100,-9.52898713027538
46,0.026928424835205078,False,15 out of 100,-9.995889016832946
47,0.00897526741027832,False,15 out of 100,-9.282102012308153
